Name,Website,Category,Billing Country
ICON International Inc. - Stamford,http://icon-intl.com/,Other,United States
iCrossing - United Kingdom,http://icrossing.co.uk/,Other,United Kingdom
icrossing GmbH - Germany,http://icrossing.de/,Other,Germany
iCrossing - New York,http://icrossing.com/,Other,United States
Icrossing - Spain,http://icrossing.es/,Other,Spain
IDAE - Spain,http://idae.es/,Other,Spain
idealo - Germany,http://idealo.de/,Retail,Germany
Ideeli,http://ideeli.com/,Retail,United States
IDEUP SPAIN,http://ideup.com/,Other,Spain
ID Media - Chicago,http://idmediaww.com/,Financial Services,United States
ID Media Los Angeles,http://idmediaww.com/,Other,United States
ID Media Partners,http://idmediaww.com/,Financial Services,United States
ID Media - NYC,http://idmediaww.com/,Other,United States
IEEE,http://ieee.org/,Other,United States
International Fellowship of Christian and Jews,http://ifcj.org/,Other,United States
iiNewYork.com - Germany,http://iinewyork.com/,Travel,Germany
Ikano Bank - Germany,http://ikanobank.de/,Financial Services,Germany
IKEA,http://ikea.com/,Retail,United States
Ikea - Italy,http://ikea.com/,Retail,Italy
IKEA Deutschland GmbH & Co. KG - Germany,http://ikea.com/de/de/,Retail,Germany
Illy,http://illy.com/wps/wcm/connect/en/company/the-company/,CPG,
I Love New York Campaign / New York State Business,http://iloveny.com/,Travel,United States
IMAN - United Kingdom,http://imancosmetics.co.uk/,Retail,United Kingdom
Impaqt,http://impaqt.com/,Retail,
Impulsive Marketing,http://impulsemarketingco.com/,Other,United States
IMVU,http://imvu.com/,Other,United States
Inbone,http://inbone.com/,Retail,United States
Inc.com,http://inc.com/,Other,United States
InCharge Debt Solutions,http://incharge.org/,Financial Services,United States
Inches-a-Weigh,http://inchesaweighcarlow.ie/,Other,United States
Indianapolis Motor Speedway,http://indianapolismotorspeedway.com/,Auto,United States
Infinita Inc.,http://infinitacorporation.com/,Retail,
Infiniti,http://infiniti.com/,Auto,United States
Infostrada,http://infostrada.it/it/privati/,Other,Italy
ING Direct_France,http://ingdirect.fr/,Financial Services,France
Ingeus United Kingdom,http://ingeus.co.uk/,Other,United Kingdom
Inkhouse - Boston,http://inkhouse.net/,Other,
Ink Jet - Germany,http://inkjet.com/,Other,Germany
IN Marketing Services,http://inmarketingservices.com/,Other,
Innocean - Italy,http://innocean.eu/,Auto,Italy
inSegment,http://insegment.com/,Other,United States
Wing - Miami,http://insidewing.com/,Other,United States
Wing - NY,http://insidewing.com/,Other,United States
Insight,http://insight.com/,Retail,United States
InTarget Group Srl - Italy,http://intargetgroup.net/,Other,Italy
The Integer Group (Denver),http://integer.com/,Other,United States
Integer - IL,http://integer.com/,Retail,United States
Integrous Marketing,http://integrousmarketing.com/,Other,United States
Intel Corporation,http://intel.com/,Retail,United States
Inter Milan - Italy,http://inter.it/,Other,Italy
Interactive One,http://interactiveone.com/,Other,United States
Interhome AG - Swizerland,http://interhome.com/,Travel,Switzerland
Internet Marketing Inc,http://internetmarketinginc.com/,Other,United States
internetwarriors GmbH - Germany,http://internetwarriors.de/,Financial Services,Germany
Internorm - Germany,http://internorm.com/,Retail,Germany
Intersections Inc.,http://intersections.com/,Financial Services,United States
Interwetten - Germany,https://interwetten.com/de/sportwetten/default.aspx,Other,Germany
INTL FC Stone Inc.,https://intlfcstone.com/,Other,
Inventiv Health,http://inventivhealth.com/,Other,United States
Invisalign,http://invisalign.com/,Other,United States
Invisalign - Germany,http://invisalign.de/,Other,Germany
Invitel - Hungary,http://invitel.hu/,Other,Hungary
Invite Media,http://invitemedia.com/,Other,
Ionic Media,http://ionicmedia.com/,Other,United States
partnersuche.de - Germany,https://partnersuche.de/,Other,Germany
iProspect - Detroit,http://iprospect.com/,Other,United States
iProspect-Finland,http://iprospect.fi/,Other,Finland
iProspect - Netherlands,http://iprospect.nl/,Financial Services,Netherlands
Ira Motor Group,http://iracars.com/,Auto,
Irish Life - Ireland,http://irishlife.ie/,Financial Services,Ireland
iRobot Corporation,http://irobot.com/,Other,United States
ISBANK - Germany,http://isbank.de/,Financial Services,Germany
Isobar US - Boston,http://isobar.com/,Other,United States
Isobar/Aegis-France,http://isobar.fr/,Other,France
Isover,http://isover.ro/,Other,Poland
Indiana University Health,http://iuhealth.org/,Other,United States
Iven & Hillmann - An LBi Group Company - Germany,http://iven-hillmann.com/,Other,Germany
IXOLIT New Media Development GmbH - Austria,http://ixolit.com/,Other,Austria
j2 Global Communications,http://j2global.com/,Retail,United States
Jack Daniels - Italy,http://jackdaniels.com/,CPG,Italy
Jack in the box,http://jackinthebox.com/,Other,United States
Jacuzzi,http://jacuzzi.com/,Retail,United States
Jagex - United Kingdom,http://jagex.com/,Other,United Kingdom
Jag Tag,http://jagtag.iupui.edu/,Financial Services,
Jameco,http://jameco.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?storeId=10001&catalogId=10001&langId=-1,Retail,United States
Jarrow Formulas,http://jarrow.com/,CPG,United States
JD Power and Associates,http://jdpower.com/,Other,United States
Jeconstruisterrecuite- France,http://jeconstruisterrecuite.com/,Other,France
Jeep Brand,http://jeep.com/,Auto,United States
Jesta GmbH - Germany,http://jestadigital.com/,Other,Germany
Jewish Hospital & St. Mary's HealthCare,http://jhsmh.org/,Other,United States
JL360 Media,http://jl360media.com/,Other,United States
Johnson & Johnson - Ireland,http://jnj.com/,Retail,Ireland
JNJ - Germany,http://jnjgermany.de/,Retail,Germany
Jobdiagnosis.com,http://jobdiagnosis.com/,Other,United States
Joerns Healthcare,http://joerns.com/,Other,United States
John Frieda,http://johnfrieda.com/,Other,
John Lewis - United Kingdom,http://johnlewis.com/,Retail,United Kingdom
Johnny Rockets,http://johnnyrockets.com/,CPG,United States
Johnsonville Sausage,http://johnsonville.com/,CPG,United States
Jordache Enterprises,http://jordachecorporate.com/,Travel,United States
Jos. A. Bank Clothiers,http://josbank.com/,Retail,United States
Joythestore - United Kingdom,http://joythestore.com/,Retail,United Kingdom
Dialogo - Italy,http://jsdialog.com/it/,Other,Italy
Jamaica Tourist Board,http://jtbonline.org/,Travel,United States
Jewelry Television,http://jtv.com/,Retail,United States
juhll,http://juhll.com/,Other,United States
Julep.com,http://julep.com/,Retail,United States
Jumpstart Automotive,http://jumpstartautomotivegroup.com/,Auto,United States
Juniper Networks - United Kingdom,http://juniper.net/,Other,United Kingdom
JAG - Just A Game GmbH - Germany,http://justagame.com/de/company/,Retail,Germany
JustFlowers,http://justflowers.com/,Retail,United States
K12.com,http://k12.com/,Other,United States
K1 Speed Inc,http://k1speed.com/,Auto,United States
Kabel Deutschland - Germany,http://kabeldeutschland.com/,Other,Germany
Kaiser+Kraft Europa GmbH - Germany,http://kaiserkraft.de/,Retail,Germany
kajomi GmbH | eMail- und Online-Marketing - Germany,http://kajomi.de/,Other,Germany
Kaspersky Laps GmbH - Germany,http://kaspersky.com/,Other,Germany
Kausche und Partner Kommunikation GmbH - Germany,http://kauscheundpartner.de/,Other,Germany
Kirshenbaum Bond Senecal & Partners,http://kbsp.com/,Other,United States
Kellogg Company,http://kelloggcompany.com/,CPG,United States
Kellogg Canada,http://kelloggs.ca/,CPG,Canada
Kelly Auto,http://kellyauto.com/,Auto,United States
Kenmore,http://kenmore.com/,Retail,
KFC,http://kfc.com/,CPG,United States
KGB Deals,http://kgbdeals.com/,Retail,United States
Kia Motors,http://kia.com/,Auto,United States
KiK24 e-Commerce GmbH,http://kik.de/,Retail,Germany
Kimia - Spain,http://kimia.mobi/,Financial Services,Spain
Kindsight,http://kindsight.net/,Other,United States
Kingston University - United Kingdom,http://kingston.ac.uk/,Other,United Kingdom
Kiss no frog - Germany,https://kissnofrog.com/,Other,Germany
Klick Push,http://klickpush.com/,Other,United States
KLM - United Kingdom,http://klm.com/travel/gb_en/customer_support/customer_support/contact/about/flying_blue.htm,Travel,United Kingdom
KOALA S.A. - Switzerland,http://koala.ch/en/,Retail,Switzerland
Kobo Inc.,http://kobobooks.com/,Retail,Canada
Eastman Kodak Company,http://kodak.com/,Other,United States
Kodak GmbH - Germany,http://kodak.de/,CPG,Germany
Aachener Branchen - Germany,http://aachenerbranchen.de/,Other,Germany
Kohls Corporation,http://kohlscorporation.com/,Retail,United States
KO Marketing Associates,http://komarketingassociates.com/,Other,United States
Komische Oper Berlin - Germany,http://komische-oper-berlin.de/,Other,Germany
KOMMUNIKATIONschaffen - Germany,http://kommunikationschaffen.de/,Other,Germany
Kovel/Fuller,http://kovelfuller.com/,Other,
Kraft Foods UK Ltd,http://kraftrecipes.com/,CPG,United Kingdom
KUPONA GmbH - Germany,http://kupona.de/,Other,Germany
Labelium USA LLC,http://labelium.com/,Other,United States
Lacoste,http://lacoste.com/,Retail,United States
Laird and Partners,http://lairdandpartners.com/,Retail,United States
McCann Manchester - United Kingdom,http://lakestarmccann.com/,Other,United Kingdom
lamoda.ru - Russia,http://lamoda.ru/,Retail,Russian Federation
Lanc?me - United Kingdom,http://lancome.co.uk/,Retail,United Kingdom
Lancome -France,http://lancome.fr/,Retail,France
Landal - Germany,http://landal.com/gb-en/holiday-park/germany/,Travel,Germany
Landmark Ventures,http://landmarkventures.com/,Financial Services,
Landsend - Germany,http://landsend.de/,Retail,Germany
Lanvin - France,http://lanvin.com/,Retail,France
Laposte - France,http://laposte.fr/,Retail,France
La Redoute - Spain,http://laredoute.es/,Retail,Spain
La Redoute Spain,http://laredoute.es/,Retail,Spain
La Redoute-France,http://laredoute.fr/,Retail,France
LaRedoute_France,http://laredoute.fr/,Retail,France
LASALLE UNIVERSITY,http://lasalle.edu/,Other,United States
La Senza - United Kingdom,http://lasenza.co.uk/,Retail,United Kingdom
Lasenza.com.tr - Germany,http://lasenza.com/,Retail,Germany
Latinmedios Colombia,http://latinmedios.com/en/,Other,Colombia
LatinWorks,http://latinworks.com/,Other,United States
Los Angeles Tourism,http://latourist.com/,Travel,
The Lavidge Company,http://lavidge.com/,Financial Services,United States
LAWN DOCTOR LAWN CARE,http://lawndoctor.com/,Other,United States
Leap Agency,http://leapagency.com/,Other,
Leap Frog,http://leapfrog.com/,Retail,United States
Leapfrog Online,http://leapfrogonline.com/,Other,United States
LearnDevNow.com,http://learnnowonline.com/,Other,United States
Lebara Germany Limited - Germany,http://lebara.de/,Retail,Germany
Lediet - France,http://lediet.com/,CPG,France
LEETCHI SA,http://leetchi.com/��_/,Financial Services,France
Left of Trend,http://leftoftrend.com/,Other,United States
Lego - Germany,http://legoland.de/en/,Retail,Germany
Raleigh Acura,http://leithacura.com/,Auto,United States
Lenovo Group Limited,http://lenovo.com/,Retail,United States
Lenovo - Australia,http://lenovo.com/au/en/,Retail,Australia
Leo Burnett Publicis Group - Brazil,http://leoburnett.com/,Other,Brazil
LeonardoAdv - Italy,http://leonardoadv.it/,Other,Italy
Leparisien - France,http://leparisien.fr/,Other,France
Level 3 Communications GmbH - Germany,http://level3.com/,Other,Germany
Levi Strauss & Co.,http://levistrauss.com/,Retail,United States
Lexus,http://lexus.com/,Auto,United States
LG Electronics - Brazil,http://lge.com/br/,Retail,
Liberty Global B.V. - Netherlands,http://libertyglobal.com/,Financial Services,Netherlands
Liberty Mutual Insurance Companies,http://libertymutual.com/,Financial Services,United States
Liberty Seguros - Spain,http://libertyseguros.es/,Financial Services,Spain
Lifeline Skincare,http://lifelineskincare.com/,Other,United States
LifeScan,http://lifescan.com/,Other,United States
LifeStreet Media,http://lifestreetmedia.com/,Other,United States
Lifestyles,http://lifestyles.com/,Other,United States
Lijit/Federated Media,http://lijit.com/,Other,United States
Likely Story,http://likely-story.com/,Other,United States
Likibu - France,http://likibu.com/,Travel,France
Limak Business School - Germany,http://limak.at/,Other,Germany
Limos.com,http://limos.com/,Auto,
Lincoln,http://lincoln.com/,Auto,United States
Lincoln Educational Services Corporation,http://lincolnedu.com/,Other,United States
Line2,http://line2.com/,Other,United States
Linksys,http://linksys.com/,Other,United States
LIN Media,http://linmedia.com/,Other,
LIVE AD,http://livead.com.br/,Other,
Live Nation - United Kingdom,http://livenation.co.uk/,Other,United Kingdom
Live Positively,http://livepositively.com/,Other,
LiveRail,http://liverail.com/,Other,
Local.com,http://local.com/,Other,United States
Loducca - Brasil,http://loducca.com.br/,Other,Brazil
Loewe - Germany,http://loewe.tv/,CPG,Germany
lokalisten media gmbh - Germany,http://lokalisten.com/,Other,Germany
Londis - United Kingdom,http://londis.co.uk/,Retail,United Kingdom
Lone Star Steakhouse,http://lonestarsteakhouse.com/,CPG,United States
Lord & Taylor,http://lordandtaylor.com/,Retail,United States
L'Oreal Canada,http://loreal.ca/,Other,Canada
L'Or��_al - Inneov,http://loreal.com/brands/active-cosmetics-division/inneov.aspx,CPG,France
Loreal - Germany,http://loreal.de/,CPG,Germany
Lorillard Tobacco Company,http://lorillard.com/,CPG,United States
Lord of the Rings Online,http://lotro.com/,Other,United States
Lotusse - Spain,http://lottusse.com/,CPG,Spain
Louis Vuitton,http://louisvuitton.com/,CPG,United States
Lowe Campbell-Ewald West Hollywood,http://lowecampbellewald.com/,Other,United States
Lucky Brand Jeans,http://luckybrand.com/,Retail,United States
LUC Media,http://canalpartnersmedia.com/,Other,
Lufthansa - Germany,http://lufthansa.com/,Travel,Germany
Lulu.com,http://lulu.com/,Other,
Lumber Liquidators,http://lumberliquidators.com/,Retail,United States
Luminus - Germany,http://luminus.com/,CPG,Germany
Lundberg Farms,http://lundberg.com/,CPG,United States
Luxottica Group Italia - Italy,http://luxottica.com/,Retail,Italy
Las Vegas Convention & Visitors Authority,http://lvcva.com/,Travel,United States
LVMH - France,http://lvmh.com/,Other,France
Lyca Mobile - United Kingdom,http://lycamobile.us/en/?ds_medium=cpc&gclid=CNS8ocCcz74CFWqWtAodsDcAig,Other,United Kingdom
lynda.com,http://lynda.com/,Other,United States
Machine Zone,http://machinezone.com/,Other,United States
Mackeeper - United Kingdom,http://mackeeper.zeobit.com/,Retail,United Kingdom
Comunidad de Madrid,http://madrid.org/,Other,Spain
Madura - France,http://madurahome.com/,Retail,France
Magic Media LLC,http://magicmediatx.com/,Other,United States
Brigitte Mahlenbrey GmbH - Germany,http://mahlenbrey.com/,Retail,Germany
mai multimedia - Germany,http://mai-multimedia.de/,Other,Germany
MakeMyTrip.com,http://makemytrip.com/,Travel,United States
MANGO - Spain,http://mango.com/,Retail,Spain
Manhattan Auto,http://manhattanauto.com/,Auto,United States
Manta,http://manta.com/,Other,United States
Maple Leaf Foods,http://mapleleaffoods.com/,CPG,Canada
Maplin - United Kingdom,http://maplin.co.uk/,Retail,United Kingdom
MapMyFITNESS,http://mapmyfitness.com/,Other,United States
